catalog_ra_deg,catalog_dec_deg,catalog_flux_mjy,dsa_ra_deg,dsa_dec_deg,peak_flux_jy_beam,local_rms_jy_beam,snr,dra_cosdec_arcsec,ddec_arcsec,separation_arcsec
338.11616667,16.43541667,403.0,338.1158926965482,16.435528859572727,0.3644006550312042,0.004304530425276607,84.42209878699329,-0.9460027564927529,0.4038831017428801,1.0286120625217927
351.720375,15.12761111,383.8,351.719956624053,15.127581686348208,0.2672414481639862,0.008428208508063107,31.525752356521,-1.4539608474417935,-0.10592376111633695,1.4578141133432236
349.16591667,16.30175,381.8,349.16553274582935,16.3020039365198,0.3513995110988617,0.006154144447948783,56.842762801430375,-1.32655925438598,0.9141727188451968,1.6110466210752272
340.51008333,15.44686111,378.7,340.5102655367268,15.446599358167509,0.3062920868396759,0.004176136632822454,73.27433332839557,0.6322509247246029,-0.9423063292111965,1.1347609659688667
348.01204167,16.90255556,372.5,348.0122208926703,16.902865190185516,0.29610586166381836,0.005506618886394426,53.96166586176033,0.6173282878633214,1.114668948581399,1.274198210612392
344.08066667,14.55077778,332.8,344.07970654374634,14.549593895605822,0.24056394398212433,0.023336720068752766,11.337077921612696,-3.345607934855403,-4.261976776404532,5.418259729505315
345.179,16.92052778,304.3,345.1787979054876,16.920793309524996,0.3642257750034332,0.044795594710484145,8.379864655334643,-0.6960435880962748,0.95590664724425,1.1824695322821979
346.43458333,14.72122222,276.9,346.4347295389847,14.721307917996445,0.24921421706676483,0.015286185643449425,16.909055284173604,0.5090739422868646,0.30851295228592146,0.5952617243227262
346.66316667,14.73013889,276.3,346.66319303324525,14.730033676138166,0.2292654812335968,0.012072373164072631,19.21366190403731,0.09178850407966974,-0.3787698972336904,0.3897329400135482
351.18970833,14.689,248.0,351.1892553540021,14.68889747639962,0.18698853254318237,0.014812748333998024,13.599738395415025,-1.5774168278243552,-0.36908338023898474,1.620020490695129
339.92566667,16.62233333,237.9,339.9256361818765,16.622128936426257,0.2191356122493744,0.009694631943292915,22.738518287430274,-0.105170726906184,-0.7358168574614954,0.743294914231549
335.71433333,14.6875,236.7,335.71355200657547,14.686726466630883,0.2143237441778183,0.011441673428378998,18.53781003371933,-2.7208615128945723,-2.784715425082344,3.893292613077327
338.85241667,16.77316667,234.6,338.85268028656725,16.773796953166098,0.183487668633461,0.008187311616539955,22.495881858673048,0.9086403558617455,2.2690200011940744,2.4441929265340976
342.83258333,14.60669444,232.9,342.83210756596355,14.606157785500072,0.2539212703704834,0.03288255237936973,8.458288256310599,-1.6573979863108317,-1.9319544644137077,2.5454697282810606
351.13470833,14.64044444,228.7,351.13565643064754,14.641136129119428,0.12693160772323608,0.021505826645717024,6.693073744793872,3.3023299367545698,2.4900877357991518,4.135930360047517
339.847625,16.44183333,227.3,339.8473006026298,16.441832636806144,0.19886747002601624,0.0032654197792522607,61.11019589747477,-1.1200751117871313,-0.0024946004063745035,1.1200778897363086
352.53033333,15.30786111,225.7,352.5300548506645,15.307818725675576,0.2147531509399414,0.008486089376639574,25.51864834842864,-0.9669574036115177,-0.15258294754549254,0.9789219459593284
337.55329167,14.75002778,221.2,337.5527389739392,14.750129573886714,0.20276746153831482,0.004200895378366112,48.19199762182665,-1.924135786270543,0.3664603549962002,1.958721959796975
346.633375,15.96216667,214.6,346.6334445015357,15.962222894896508,0.11344525218009949,0.0061965440240688615,19.469385621231105,0.2405584101069754,0.2024096675619439,0.3143851494516438
351.66658333,17.48769444,214.3,351.66699972689156,17.488463161618036,0.1905989646911621,0.015782034374400972,12.25763314019042,1.4297399210324369,2.7673993861290347,3.114908602855178
344.38445833,15.03388889,207.9,344.38417439432226,15.033266467523518,0.13952316343784332,0.02168286734819412,7.253244030058552,-0.9871851243220591,-2.2407202808446196,2.448542800661477
352.84879167,14.85427778,204.3,352.8499693860734,14.856008457197467,0.17898854613304138,0.03743031873553991,5.396843307526261,4.0980557452693365,6.230448708263078,7.457382382420261
352.60566667,15.50280556,203.8,352.6053529564675,15.503737522270134,0.1361754685640335,0.011255721179209649,12.729515690082266,-1.0882743985403234,3.3550649688081315,3.527152124794423
351.84145833,15.41038889,202.5,351.841370708789,15.410161831047567,0.13973502814769745,0.0074986771618947385,18.599618648376723,-0.30409588349602185,-0.8174121669805433,0.872145032140328
339.65316667,14.92005556,199.8,339.65349543028645,14.919721459096746,0.15691189467906952,0.0048443210623227055,32.61341643762127,1.1436370577521513,-1.202762406939813,1.6596816343539054
346.62033333,15.91394444,193.1,346.61986513629967,15.913338386180913,0.100040964782238,0.0079615646305494,13.54994832193463,-1.62090486045201,-2.1817919328498934,2.718004526281335
342.12120833,15.45038889,191.9,342.1209123296879,15.450375516223298,0.14377252757549286,0.010290969616547227,14.962805060062975,-1.0270919504107148,-0.04814488933544029,1.028219726015606
335.7795,14.90005556,185.4,335.77941429246715,14.899699007472762,0.16678358614444733,0.0072693146064877505,23.3202596482179,-0.298172971049379,-1.2835890407180515,1.3177662714290048
338.77258333,16.02063889,180.7,338.77258558708803,16.021154283146107,0.1283174753189087,0.004675181176420301,27.991904622580922,0.00780992083131406,1.855415326009281,1.855431762920296
351.53929167,17.29597222,179.6,351.54095510530476,17.29378369217102,0.13300013542175293,0.014499100276082753,9.61068533401509,5.717651334647608,-7.878675508183855,9.734734950056612
337.274625,15.09533333,171.3,337.2745045894705,15.095363314050397,0.13292928040027618,0.0047330641161650415,28.264875483414244,-0.41852019154870174,0.10794269594078591,0.43221612225937034
352.671875,17.04341667,166.2,352.671382022364,17.04386960753878,0.22933420538902283,0.00846150529962033,26.712059694338567,-1.696774902331519,1.630577279099733,2.353258874900597
341.27741667,16.41991667,166.1,341.27739877627204,16.419935137515235,0.17263038456439972,0.00945457732686773,18.69557954680735,-0.06179019985618413,0.0664830575868264,0.09076357057961335
340.69970833,17.69572222,165.2,340.699270458139,17.695315693862987,0.21194612979888916,0.022404351912438867,9.894586038408383,-1.5017563382912564,-1.4634923489697895,2.09692201931571
336.50833333,17.38683333,164.5,336.50721889173406,17.390274684590484,0.06837067008018494,0.0064053095013834535,10.869429427335126,-3.828594568283194,12.388887652142955,12.96698398339829
338.27125,17.03011111,160.6,338.2711071951083,17.03055887732069,0.1679534912109375,0.004778701273491606,35.315068102645235,-0.4915537528213429,1.6119625338952324,1.68524428573269
345.51566667,17.17366667,155.3,345.5155096624633,17.173670854148067,0.18079721927642822,0.021834522431530057,8.671906435957428,-0.5400259987576174,0.015063151516987876,0.5402360390308906
348.83145833,14.89963889,147.4,348.83108770538587,14.898734377917702,0.10704104602336884,0.016144767739623783,7.086669651121919,-1.2893935196216078,-3.2562424239875476,3.5022350538218445
349.76895833,16.64002778,147.4,349.7687210271419,16.639695080023742,0.09238449484109879,0.008230909018311649,11.831279942226926,-0.8185163849122385,-1.197719429144308,1.4506898025834354
338.14283333,14.9035,138.8,338.14271175426495,14.903863873944376,0.058285389095544815,0.006675367061421275,9.920209779561871,-0.4229487852412189,1.3099463151635167,1.3765336986603336
344.993875,16.58822222,137.6,344.99428313809125,16.587716767573664,0.11842028051614761,0.026687712926790116,5.286318196259593,1.4081505641943057,-1.8196273029548606,2.3008545223676182
348.40179167,16.56980556,134.1,348.4015895798045,16.569876567573417,0.12253832072019577,0.004000514680612832,30.477753043960906,-0.6973125260283405,0.25562761501391973,0.7426912120886646
337.44679167,14.56144444,132.7,337.4476383252473,14.560922241877279,0.11100105196237564,0.007883525771554559,14.647726586477383,2.95006108923668,-1.8799077617952313,3.4981300180362456
351.32241667,17.47633333,128.1,351.32138946307185,17.477057948918326,0.13928940892219543,0.02004813565313816,7.5314951448293765,-3.5272377490040125,2.6086376013699124,4.387071491699202
350.51816667,14.80502778,127.6,350.5184782331962,14.804699669335193,0.1135791763663292,0.019444718726724385,6.24006444982079,1.0843922015371195,-1.1811976399141637,1.6034756971321116
349.174125,16.27644444,127.5,349.17378232780896,16.276285886917343,0.10488925129175186,0.008975969000626355,11.72638890127972,-1.1841780985229067,-0.5707901050890382,1.3145642293508835
338.350375,17.43691667,124.2,338.3504673302264,17.43690517279028,0.15438279509544373,0.006798168009147048,23.12496979526884,0.31711472250726674,-0.04138987842372771,0.3198044234634533
338.15420833,16.17933333,122.1,338.15427005027817,16.179170177862495,0.10320736467838287,0.004608788496628403,22.513741426691652,0.21339305842661765,-0.5873476629984926,0.624911093368054
338.38445833,16.46572222,121.9,338.38465385640615,16.467419953868262,0.052790332585573196,0.0051633282681461425,10.954951665576228,0.6750220466721832,6.1118422522124645,6.149005649649627
348.862,16.42336111,120.1,348.8619129332217,16.423321292044946,0.09372160583734512,0.006165982555411756,15.914135668345276,-0.3006517118017621,-0.14334457359781494,0.3330752446359068
340.91795833,17.3985,119.3,340.91802890285265,17.398425975746903,0.12434103339910507,0.026574326129257676,5.2387559126187195,0.24243855072033083,-0.266487266494538,0.3602664487280287
348.05404167,16.80141667,118.8,348.0539827802153,16.800994444998455,0.10950008779764175,0.006042107361741364,18.59994584231341,-0.20295375737468258,-1.5200099753974308,1.5334994466709793
344.88954167,16.87227778,115.7,344.8894497778524,16.87242961645456,0.16418831050395966,0.03597946535982191,5.224611945366783,-0.3165713972106541,0.5466113100910069,0.6316655553782498
350.129,14.47733333,115.4,350.1284958047214,14.476767415336813,0.1174662783741951,0.022476450660824775,5.35400833624399,-1.757471823878562,-2.0372908542989405,2.6905875263104053
337.29308333,16.37344444,114.5,337.29294052777163,16.373368450555287,0.09163783490657806,0.002329217545269057,40.58529563435419,-0.49323923669253183,-0.2735618276969365,0.5640221788067556
350.57808333,16.77511111,114.5,350.5778692644179,16.77507745498164,0.10000286996364594,0.006394844578485936,15.70710836148309,-0.7378417768771387,-0.12115766827984939,0.7477229890061047
342.421625,17.24669444,114.1,342.42107044530263,17.247541926285745,0.10694460570812225,0.017627029691822827,6.807099676154093,-1.9066242634919255,3.0509533643495854,3.597712122109297
346.89183333,14.83836111,108.9,346.8913632184401,14.837884971968824,0.05200663208961487,0.009881657057628035,5.511862088951924,-1.6359672518037067,-1.7140951934425201,2.3694959761850036
